Record Id,Credit Risk,Installment rate_transformed,Residence Tenure_transformed,Existing credit_transformed,Dependents_transformed,Duration_transformed,Credit amt_transformed,Age_transformed,Current Ac status,SavingAc/Bonds,Emp Tenure,Debtors/Guarantors,Housing,Job,Telephone,Foreign Worker,credit_history_transformed,Status & Sex_female : divorce/seperated/married,Status & Sex_male : divorce/seperated,Status & Sex_male:married/widowed,Status & Sex_male:single,Property owned_building society savings agreement/ life insurance,Property owned_car or other,Property owned_real estate,Property owned_unknown / no property,Purpose_business,Purpose_car(new),Purpose_car(used),Purpose_domestic appliance,Purpose_education,Purpose_furniture/equipment,Purpose_others,Purpose_radio/tv,Purpose_repairs,Purpose_retraining,Other Installemnt plans_bank,Other Installemnt plans_none,Other Installemnt plans_stores
704,1,4,2,2.000000,1,0.782774,-0.271682,0.488172,2.000000,2.000000,4.000000,0.000000,1.000000,2.000000,"none","yes","0.000000",0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
705,1,4,1,1.000000,2,0.527422,-0.262008,-0.311662,2.000000,1.000000,1.000000,0.000000,1.000000,2.000000,"yes","yes","2.000000",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
706,1,1,4,1.000000,1,-0.493987,0.819918,-0.045051,0.000000,3.000000,4.000000,0.000000,2.000000,2.000000,"none","yes","2.000000",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
707,2,3,2,1.000000,1,2.314888,1.298194,-1.022626,2.000000,2.000000,3.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
708,2,4,3,2.000000,1,-0.749340,-0.091361,-0.933755,2.000000,1.000000,1.000000,0.000000,0.000000,2.000000,"none","yes","4.000000",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
709,1,4,4,1.000000,1,-1.004692,-0.773562,-0.933755,2.000000,1.000000,4.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
710,1,2,2,1.000000,2,-1.004692,-0.420659,0.132690,2.000000,1.000000,2.000000,0.000000,1.000000,1.000000,"none","yes","2.000000",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
711,1,4,3,2.000000,1,-0.238635,-0.996835,-0.311662,0.000000,3.000000,4.000000,0.000000,1.000000,3.000000,"yes","yes","1.000000",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
712,2,4,4,1.000000,1,-1.260044,-0.776658,-0.045051,1.000000,1.000000,4.000000,0.000000,2.000000,2.000000,"none","yes","3.000000",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
713,1,4,4,1.000000,1,0.016717,-0.282130,0.932524,0.000000,0.000000,4.000000,0.000000,1.000000,3.000000,"yes","yes","2.000000",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
714,1,4,4,2.000000,1,-1.004692,-0.799875,-0.933755,1.000000,1.000000,2.000000,0.000000,1.000000,1.000000,"none","yes","1.000000",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
715,2,4,2,1.000000,1,2.807494,3.080910,-0.756014,2.000000,1.000000,3.000000,0.000000,1.000000,3.000000,"yes","yes","2.000000",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
716,1,1,4,2.000000,1,0.782774,1.699079,2.443321,0.000000,0.000000,4.000000,0.000000,1.000000,2.000000,"none","yes","1.000000",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
717,1,3,2,2.000000,2,0.782774,-0.049570,0.399301,0.000000,0.000000,4.000000,0.000000,1.000000,2.000000,"yes","yes","1.000000",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
718,1,4,2,1.000000,1,-0.238635,-0.657863,-0.311662,0.000000,1.000000,2.000000,0.000000,2.000000,3.000000,"yes","yes","2.000000",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
719,1,3,2,2.000000,1,0.272070,-0.022096,-0.400533,3.000000,0.000000,2.000000,0.000000,1.000000,2.000000,"yes","yes","1.000000",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
720,1,3,4,2.000000,1,-0.068400,1.138768,-0.400533,2.000000,2.000000,4.000000,0.000000,1.000000,2.000000,"yes","yes","4.000000",0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
721,2,4,2,2.000000,1,-1.004692,-0.722871,-0.133921,3.000000,1.000000,1.000000,0.000000,1.000000,3.000000,"yes","yes","4.000000",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
722,2,4,2,1.000000,2,-1.260044,-1.072678,-1.022626,2.000000,4.000000,1.000000,0.000000,0.000000,2.000000,"none","yes","3.000000",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
723,2,4,2,1.000000,1,-0.749340,-0.765049,-1.022626,1.000000,1.000000,2.000000,0.000000,1.000000,1.000000,"none","yes","2.000000",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
724,1,4,3,1.000000,1,-1.004692,-0.934535,2.709933,2.000000,3.000000,2.000000,0.000000,1.000000,1.000000,"none","yes","2.000000",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
725,2,3,3,1.000000,1,0.527422,-0.245756,-1.289237,0.000000,1.000000,2.000000,0.000000,0.000000,2.000000,"none","yes","2.000000",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
726,1,2,2,2.000000,1,-1.260044,-1.143491,0.488172,0.000000,4.000000,2.000000,0.000000,1.000000,1.000000,"none","yes","1.000000",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
727,1,2,2,2.000000,1,-0.493987,-0.730997,1.021394,0.000000,3.000000,2.000000,0.000000,1.000000,1.000000,"none","yes","1.000000",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
728,2,4,4,2.000000,1,-0.238635,-0.511981,-0.933755,1.000000,1.000000,2.000000,0.000000,0.000000,2.000000,"none","yes","2.000000",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
729,2,4,3,1.000000,1,2.314888,1.242472,2.087840,2.000000,1.000000,4.000000,0.000000,0.000000,2.000000,"none","yes","3.000000",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
730,1,2,4,2.000000,1,0.272070,-0.746862,0.043819,3.000000,4.000000,2.000000,0.000000,1.000000,2.000000,"yes","yes","1.000000",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
731,1,1,2,1.000000,1,0.272070,1.237442,-0.222792,2.000000,1.000000,1.000000,0.000000,1.000000,2.000000,"none","yes","0.000000",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
732,2,2,4,1.000000,2,0.272070,-0.471350,-1.289237,1.000000,1.000000,2.000000,0.000000,0.000000,1.000000,"none","yes","2.000000",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
733,1,4,2,1.000000,1,-1.089809,-0.946144,0.754783,2.000000,1.000000,3.000000,2.000000,1.000000,1.000000,"none","yes","2.000000",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
734,1,2,4,1.000000,1,0.272070,-0.232986,-0.667144,0.000000,4.000000,2.000000,0.000000,0.000000,2.000000,"yes","yes","2.000000",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
735,1,1,1,1.000000,2,-1.430279,0.067678,0.132690,0.000000,1.000000,3.000000,0.000000,1.000000,2.000000,"none","yes","1.000000",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
736,1,3,2,1.000000,1,1.293479,0.303720,-0.578274,2.000000,0.000000,1.000000,0.000000,1.000000,0.000000,"none","yes","3.000000",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
737,2,1,4,2.000000,1,0.272070,3.080910,-1.111496,2.000000,1.000000,2.000000,0.000000,0.000000,3.000000,"none","yes","2.000000",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
738,1,3,4,1.000000,2,-0.238635,0.454632,-0.045051,1.000000,2.000000,2.000000,0.000000,1.000000,1.000000,"yes","yes","2.000000",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
739,1,1,3,2.000000,2,-1.260044,1.375972,0.843653,0.000000,1.000000,3.000000,0.000000,1.000000,3.000000,"yes","yes","1.000000",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
740,2,4,4,2.000000,1,0.782774,0.415937,-0.844885,2.000000,2.000000,2.000000,0.000000,0.000000,1.000000,"none","yes","4.000000",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
741,1,2,3,1.000000,1,0.272070,-0.340560,-0.311662,1.000000,2.000000,3.000000,0.000000,1.000000,2.000000,"none","yes","3.000000",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
742,1,4,4,1.000000,1,-0.919575,-0.834701,-1.111496,2.000000,1.000000,2.000000,0.000000,1.000000,1.000000,"none","yes","3.000000",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
743,1,4,3,1.000000,1,0.016717,-0.017452,0.488172,0.000000,0.000000,4.000000,0.000000,1.000000,2.000000,"yes","yes","2.000000",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
744,1,4,4,1.000000,1,0.272070,-0.279421,-1.200367,1.000000,3.000000,2.000000,0.000000,1.000000,2.000000,"yes","yes","3.000000",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
745,1,4,4,2.000000,1,1.548831,3.080910,-0.489403,1.000000,0.000000,3.000000,0.000000,1.000000,3.000000,"yes","yes","1.000000",0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
746,1,3,1,2.000000,1,-0.664222,-0.544872,-0.667144,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,"none","yes","1.000000",0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
747,1,1,4,1.000000,1,-0.493987,-0.268586,-1.111496,1.000000,1.000000,0.000000,0.000000,0.000000,2.000000,"none","yes","2.000000",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
748,2,3,1,1.000000,1,-0.749340,-0.747249,0.132690,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,"none","yes","2.000000",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
749,1,1,3,1.000000,1,0.016717,0.790509,-0.844885,0.000000,0.000000,2.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
750,1,2,2,1.000000,1,-0.493987,-0.068144,-0.222792,0.000000,1.000000,3.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
751,1,2,1,1.000000,1,-1.260044,-1.074613,1.199135,1.000000,1.000000,4.000000,0.000000,1.000000,2.000000,"yes","yes","2.000000",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
752,2,1,2,1.000000,1,-0.238635,-0.862562,-1.111496,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,"none","yes","2.000000",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
753,1,2,4,1.000000,1,-0.749340,-0.914801,-1.111496,2.000000,2.000000,3.000000,0.000000,0.000000,1.000000,"none","yes","2.000000",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
754,1,4,2,2.000000,1,0.782774,0.992886,-0.933755,0.000000,1.000000,3.000000,0.000000,1.000000,2.000000,"none","yes","1.000000",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
755,2,4,4,2.000000,2,-0.749340,-0.638515,1.732358,0.000000,4.000000,4.000000,0.000000,2.000000,2.000000,"none","yes","0.000000",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
756,2,4,4,1.000000,1,0.272070,-0.742993,-0.311662,1.000000,0.000000,3.000000,0.000000,0.000000,2.000000,"none","yes","2.000000",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
757,1,1,1,3.000000,2,-1.260044,-0.737575,2.899465,3.000000,1.000000,2.000000,0.000000,1.000000,0.000000,"none","no","1.000000",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
758,2,3,4,2.000000,1,-0.493987,-0.748410,0.310431,3.000000,0.000000,2.000000,0.000000,2.000000,2.000000,"yes","yes","1.000000",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
759,1,2,2,1.000000,1,0.272070,-0.701202,-0.400533,0.000000,1.000000,2.000000,2.000000,1.000000,2.000000,"yes","yes","2.000000",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
760,2,4,3,2.000000,1,-0.749340,-0.972844,-0.045051,1.000000,1.000000,4.000000,0.000000,1.000000,2.000000,"none","yes","1.000000",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
761,1,1,4,1.000000,1,-0.493987,0.711957,2.087840,0.000000,0.000000,4.000000,0.000000,1.000000,2.000000,"yes","yes","1.000000",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
762,2,4,4,2.000000,1,-0.238635,-0.418338,-1.022626,1.000000,1.000000,2.000000,0.000000,0.000000,2.000000,"none","yes","1.000000",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
763,1,4,3,1.000000,1,-0.749340,-0.383512,-1.022626,1.000000,1.000000,2.000000,0.000000,1.000000,1.000000,"none","yes","2.000000",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
764,2,4,4,1.000000,1,0.016717,3.080910,-0.489403,0.000000,0.000000,4.000000,0.000000,2.000000,3.000000,"yes","yes","1.000000",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
765,1,4,3,2.000000,1,0.272070,-0.287160,-0.756014,0.000000,2.000000,3.000000,0.000000,1.000000,2.000000,"yes","yes","1.000000",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
766,1,3,3,2.000000,1,-0.749340,-0.793297,0.399301,2.000000,1.000000,4.000000,2.000000,1.000000,1.000000,"none","yes","2.000000",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
767,2,2,4,1.000000,1,0.782774,-0.037574,-0.400533,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,"none","yes","2.000000",0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
768,1,1,4,1.000000,1,-0.919575,-0.117674,-0.400533,0.000000,0.000000,1.000000,0.000000,0.000000,2.000000,"none","yes","2.000000",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
769,1,1,4,3.000000,1,-0.749340,0.159386,-0.667144,2.000000,1.000000,4.000000,0.000000,0.000000,2.000000,"yes","yes","1.000000",0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
770,1,2,4,2.000000,1,-0.749340,-0.599819,2.443321,0.000000,1.000000,4.000000,0.000000,1.000000,1.000000,"yes","yes","1.000000",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
771,1,2,4,1.000000,1,0.272070,-0.152113,-0.844885,1.000000,0.000000,4.000000,0.000000,0.000000,2.000000,"none","yes","2.000000",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
772,2,3,2,2.000000,1,1.293479,1.880561,-0.933755,1.000000,1.000000,2.000000,0.000000,1.000000,3.000000,"yes","yes","1.000000",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
773,1,1,4,1.000000,1,0.016717,0.027047,0.043819,0.000000,1.000000,4.000000,0.000000,1.000000,3.000000,"yes","yes","1.000000",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
774,1,4,4,2.000000,1,0.272070,-0.380029,1.465746,0.000000,2.000000,4.000000,0.000000,1.000000,2.000000,"none","yes","1.000000",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
775,1,2,4,3.000000,1,-0.749340,-0.667537,2.709933,3.000000,3.000000,0.000000,0.000000,2.000000,0.000000,"none","yes","1.000000",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
776,2,4,4,1.000000,1,0.272070,-0.709715,-0.933755,1.000000,0.000000,2.000000,0.000000,0.000000,2.000000,"none","yes","2.000000",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
777,1,4,4,2.000000,1,1.293479,0.127656,0.132690,0.000000,1.000000,3.000000,0.000000,1.000000,2.000000,"yes","yes","1.000000",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
778,1,4,1,1.000000,1,-0.238635,0.117595,-0.933755,1.000000,1.000000,3.000000,2.000000,1.000000,2.000000,"none","yes","2.000000",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
779,1,4,2,2.000000,1,1.293479,0.969669,0.221560,0.000000,4.000000,4.000000,0.000000,1.000000,3.000000,"yes","yes","1.000000",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
780,1,2,4,1.000000,1,-0.238635,0.258059,2.798803,2.000000,1.000000,0.000000,0.000000,1.000000,2.000000,"yes","yes","2.000000",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
781,2,2,2,2.000000,1,1.548831,0.668618,-0.933755,2.000000,1.000000,3.000000,2.000000,1.000000,2.000000,"none","yes","1.000000",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
782,1,4,4,1.000000,1,0.272070,-0.489537,2.176710,0.000000,4.000000,4.000000,0.000000,1.000000,2.000000,"yes","yes","1.000000",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
783,1,2,2,1.000000,1,-0.749340,-0.694623,-0.400533,2.000000,1.000000,2.000000,0.000000,1.000000,1.000000,"yes","yes","4.000000",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
784,2,4,2,1.000000,1,-0.749340,-0.916735,-1.111496,2.000000,2.000000,1.000000,0.000000,1.000000,1.000000,"none","yes","2.000000",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
785,1,1,4,1.000000,1,-0.068400,1.262594,2.176710,2.000000,0.000000,0.000000,0.000000,1.000000,3.000000,"yes","yes","2.000000",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
786,1,4,2,1.000000,1,-0.238635,-0.489150,-0.045051,2.000000,4.000000,2.000000,0.000000,1.000000,1.000000,"yes","yes","2.000000",0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
787,1,3,4,1.000000,1,0.101835,-0.205126,0.399301,0.000000,3.000000,4.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
788,1,4,3,2.000000,2,2.314888,-0.175717,0.221560,0.000000,0.000000,4.000000,0.000000,1.000000,2.000000,"yes","yes","1.000000",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
789,2,4,4,1.000000,1,2.314888,1.168177,1.288006,2.000000,1.000000,4.000000,0.000000,2.000000,2.000000,"none","yes","0.000000",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
790,2,4,3,1.000000,1,1.633949,1.080725,-0.756014,1.000000,1.000000,2.000000,0.000000,1.000000,2.000000,"yes","yes","1.000000",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
791,2,2,4,1.000000,2,0.016717,-0.780527,0.310431,2.000000,1.000000,4.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
792,1,3,4,1.000000,2,0.272070,1.202616,0.488172,0.000000,0.000000,4.000000,0.000000,1.000000,3.000000,"yes","yes","2.000000",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
793,1,1,2,2.000000,1,-1.260044,-0.767758,-0.756014,0.000000,0.000000,2.000000,0.000000,1.000000,2.000000,"none","yes","1.000000",0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
794,1,3,4,1.000000,1,0.272070,-0.121156,1.376876,3.000000,1.000000,4.000000,0.000000,2.000000,2.000000,"none","yes","2.000000",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
795,1,4,3,1.000000,1,0.272070,-0.055374,-0.311662,0.000000,3.000000,4.000000,0.000000,0.000000,2.000000,"yes","yes","2.000000",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
796,1,2,4,1.000000,1,-1.004692,-0.349847,-1.200367,0.000000,2.000000,1.000000,0.000000,0.000000,2.000000,"none","yes","2.000000",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
797,2,1,4,1.000000,2,-0.238635,1.666188,1.376876,1.000000,0.000000,4.000000,0.000000,2.000000,2.000000,"yes","yes","2.000000",0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
798,1,2,4,2.000000,1,-0.749340,-0.753440,-1.200367,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,"none","yes","1.000000",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
799,1,4,4,2.000000,1,0.272070,-0.962783,1.643487,0.000000,0.000000,4.000000,0.000000,1.000000,2.000000,"yes","yes","0.000000",0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
800,1,4,2,1.000000,1,-1.004692,-0.640837,-0.045051,2.000000,0.000000,1.000000,0.000000,1.000000,0.000000,"none","yes","2.000000",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
801,1,4,4,2.000000,2,0.272070,-0.622263,1.643487,0.000000,1.000000,4.000000,0.000000,2.000000,2.000000,"none","yes","1.000000",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
802,1,3,4,2.000000,1,-0.238635,-0.545646,1.110265,2.000000,1.000000,4.000000,2.000000,0.000000,1.000000,"yes","yes","1.000000",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
803,1,1,4,2.000000,1,-0.068400,0.412841,-1.022626,1.000000,1.000000,4.000000,0.000000,1.000000,2.000000,"none","yes","1.000000",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
804,1,4,4,2.000000,1,-0.749340,-0.862562,-0.045051,0.000000,0.000000,4.000000,0.000000,1.000000,2.000000,"none","yes","1.000000",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
805,1,1,2,1.000000,1,-0.749340,1.651097,-1.022626,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"none","yes","2.000000",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
806,2,2,1,1.000000,1,1.293479,2.347228,-1.022626,1.000000,1.000000,3.000000,0.000000,1.000000,2.000000,"yes","yes","2.000000",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
807,1,3,3,1.000000,1,-1.260044,-1.011926,-0.844885,2.000000,1.000000,1.000000,0.000000,1.000000,1.000000,"none","no","2.000000",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
808,1,4,4,3.139963,1,-0.749340,-0.880362,2.621062,0.000000,0.000000,4.000000,0.000000,1.000000,2.000000,"none","yes","1.000000",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
809,1,1,2,1.000000,1,1.804183,2.351872,1.732358,2.000000,1.000000,0.000000,0.000000,2.000000,3.000000,"yes","yes","3.000000",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
810,2,2,1,2.000000,1,-0.493987,-0.552224,-0.844885,2.000000,1.000000,1.000000,0.000000,0.000000,0.000000,"none","yes","4.000000",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
811,1,3,2,1.000000,1,-1.089809,-0.889262,-0.844885,2.000000,1.000000,1.000000,0.000000,1.000000,2.000000,"yes","yes","2.000000",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
812,1,3,3,1.000000,1,-1.260044,-1.052943,-0.667144,2.000000,1.000000,3.000000,2.000000,1.000000,1.000000,"none","yes","2.000000",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
813,2,4,4,2.000000,1,1.293479,2.485758,-1.022626,1.000000,1.000000,3.000000,0.000000,1.000000,2.000000,"yes","yes","1.000000",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
814,2,3,4,1.000000,1,2.314888,-0.059631,1.643487,1.000000,1.000000,2.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
815,2,4,4,1.000000,2,2.314888,0.280890,0.932524,1.000000,1.000000,3.000000,0.000000,2.000000,2.000000,"none","yes","2.000000",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
816,1,2,2,1.000000,1,1.293479,1.635618,1.643487,2.000000,1.000000,2.000000,0.000000,0.000000,2.000000,"none","yes","0.000000",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
817,1,1,4,1.000000,1,-1.260044,-0.722484,2.354451,0.000000,3.000000,2.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
818,1,1,2,2.000000,1,-1.260044,-0.638902,-1.022626,0.000000,1.000000,3.000000,0.000000,0.000000,2.000000,"yes","yes","1.000000",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
819,1,2,3,1.000000,1,1.293479,3.080910,0.665913,1.000000,1.000000,0.000000,1.000000,1.000000,3.000000,"none","yes","2.000000",0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
820,2,4,3,1.000000,1,-0.238635,-0.719775,-0.844885,1.000000,1.000000,2.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
821,1,3,2,2.000000,1,-0.749340,-0.814192,-0.756014,0.000000,1.000000,2.000000,0.000000,1.000000,2.000000,"yes","yes","2.000000",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
